"id","headline","summary","created","source"
"20210414401","A Major Change in the Minors: Baseball Moving the Mound Back","As M.L.B. looks to invigorate the game, it will try moving pitchers back by a foot in the independent Atlantic League. The sport has done this dance before.","2021-04-14","NYTimes"
"20210514401","M.L.B. and Players Union File Grievances Against Each Other","The players are seeking $500 million for the shortened 2020 season. The Yankees beat Baltimore and the Mets lost to Tampa Bay.","2021-05-14","NYTimes"
"20210514402","A Late-Pandemic Commute, Feeding Hate on YouTube and the Mariachis Unsilenced by Covid: The Week in Narrated Articles","Five articles from around The Times, narrated just for you.","2021-05-14","NYTimes"
"20210514403","Shohei Ohtani Unleashed","With the so-called Ohtani rules junked, the Angels super freak is dominating as a hitter and a pitcher. There are things that he can do on a baseball field that other people cant.","2021-05-14","NYTimes"
"20210513403","What to Know About the Yankees Coronavirus Outbreak","Gleyber Torres is the eighth person (and the first player) from the Yankees organization to test positive for the coronavirus this week. All had been vaccinated.","2021-05-13","NYTimes"
"20210425401","Madison Bumgarner Throws a No-Hitter. Kind Of.","In a game limited to seven innings as part of a doubleheader, the Arizona lefty got a shutout but was not credited with a no-no.","2021-04-25","NYTimes"
"20210512402","Yankees Virus Case Count Rises to Seven","The team announced that three coaches and four support staff members had tested positive as breakthrough cases ahead of Wednesdays win over Tampa Bay.","2021-05-12","NYTimes"
"20210512403","Getting the Vaccine? It Doesnt Have to Be Dull.","A beach. A ski resort. Draculas house. Some Covid-19 vaccine sites are more interesting than others.","2021-05-12","NYTimes"
"20210512404","The PawSox Moved, but Pawtucket Has Yet to Move On","As the Red Sox top minor league team took the field in Massachusetts on Tuesday, a proud old stadium in Rhode Island sat empty. A symbol of a fading era.","2021-05-12","NYTimes"
"20210511401","Fernando Tatis Jr. and 2 Yankees Coaches Test Positive for Coronavirus","San Diegos Tatis was asymptomatic. Phil Nevin, the third-base coach for the Yankees, and Reggie Willits, the first-base coach, tested positive despite being vaccinated.","2021-05-11","NYTimes"
"20210510401","After Years in a Supporting Role, Amber Sabathia Is in Charge","Having run C.C. Sabathias personal and professional life throughout his career, Amber Sabathia has made things official, becoming an agent for C.A.A.","2021-05-10","NYTimes"
"20210510402","Mets Sending Jacob deGrom to Injured List After a Clean M.R.I.","The team said that the test had shown no structural damage to deGroms lower back but that he would go on the 10-day injured list as a precaution.","2021-05-10","NYTimes"
"20210422401","The As Bust and Boom Their Way to First Place","The franchise has swung from unbeatable to unwatchable ever since its Philadelphia days. The 2021 team has been both in the first three weeks of the season.","2021-04-22","NYTimes"
"20210329401","Baseball Puts the Regular Back in Regular Season","A return to a full 162-game schedule, with fans in the stands, has Major League Baseball poised to be a slice of normalcy in a world turned upside down.","2021-03-29","NYTimes"
"20210507401","A Pitcher Never Forgot His Promise to His Mother","When leaving the Dominican Republic, Ubaldo Jimnez promised his mother hed get an education. Twenty years later, he graduated from college with honors.","2021-05-07","NYTimes"
"20210506402","Even in a Loss, Yankees (and Their Fans) Show Some Pluck","A recent hot streak and a series win over the hated Houston Astros have dramatically improved spirits in the Bronx.","2021-05-06","NYTimes"
"20210506403","Del Crandall, All-Star Catcher With Champion Braves, Dies at 91","In his 13 seasons with the team, first in Boston and then in Milwaukee, he helped lead them to two National League pennants and a World Series title.","2021-05-06","NYTimes"
"20210418401","Fans Wait on Yankees to Show Up, but One Player Wont Be Back","Jay Bruce, a recent arrival, announced his retirement, and the Yankees fell to 5-10, with problems that seem deeper than their struggles with Tampa Bay.","2021-04-18","NYTimes"
"20210505403","The Blue Jays Will Fly North, but Not All the Way to Canada","The team still cannot return to Toronto, but on June 1 its home games will shift from Florida to a Class AAA park in Buffalo.","2021-05-05","NYTimes"
"20210505404","Willie Mays Carries the Torch for His Generation","On the occasion of baseballs oldest living Hall of Famer turning 90, a reflection on the conditioning that powered his greatness.","2021-05-05","NYTimes"
"20210401401","Baseball and Its Fans Are Back. Just Not Way, Way Back.","The crowds were still limited because of the coronavirus, but opening day of 2021 looked very different from the stark scenes at parks last summer.","2021-04-01","NYTimes"
"20210402401","5 Books to Celebrate Baseballs Return","To help ring in the 2021 baseball season, here are five books that celebrate the many quirks in the games history.","2021-04-02","NYTimes"
"20210331401","M.L.B. Opens With a New Baseball in Play","Major League Baseball introduces a new ball in response to years of record home runs.","2021-03-31","NYTimes"
"20210503401","Mike Trout Wont Hit .400, but It Will Be Fun to Watch Him Try","History suggests Trout may struggle to win the batting title, let alone hit .400, but baseballs best player has shifted into a higher gear.","2021-05-03","NYTimes"
"20210503402","Johnny Bench Misses His Hall of Fame Friends","Bench knew, played with or played against all of the 10 Hall of Famers who died in the past year. You sit there and you are numb, and you remember and remember and remember, he said.","2021-05-03","NYTimes"
"20210430402","Jorge Velandia Brings Venezuela to the Front Office","The Phillies assistant general manager is the highest-ranked executive his country has produced. He doesnt plan to stop at assistant.","2021-04-30","NYTimes"
"20210331402","How Each Baseball Stadium Will Handle Fans to Start 2021","Every major league stadium will let in fans to start the season, but capacities vary, ranging from just over 1,000 to 40,300.","2021-03-31","NYTimes"
"20210403401","Activism Was Unusual for Baseball, but Not for Sports","Pulled by public opinion and sometimes their own players, leagues and teams are wading in to issues around race and social issues as never before.","2021-04-03","NYTimes"
"20210429401","When Are the Olympics? Heres the Schedule for Tokyo.","The opening ceremony will be held July 23, with gymnastics, swimming and other sports beginning soon after.","2021-04-29","NYTimes"
"20210429402","An Ace Worth Watching, Win or (Too Often) Lose","Jacob deGrom has allowed just two earned runs this season, but his record after five starts is 2-2. He somehow blames himself.","2021-04-29","NYTimes"
"20210428401","Atlanta Will Increase Capacity at Truist Park to 100 Percent","More than 40,000 fans will be permitted at the teams games. The Yankees shut out Baltimore and Bryce Harper took a pitch to the face.","2021-04-28","NYTimes"
"20210405401","The Rangers Play Baseball in Front of a Packed House","Playing without capacity restrictions for their home opener, Texas hosted the largest American sports crowd of the pandemic.","2021-04-05","NYTimes"
"20210406401","Baseball Takes Step Toward Where It Should Be With All-Star Move","M.L.B. is not known for activism, but former stars say pulling the All-Star Game from Georgia honors the legacies of Hank Aaron, Roberto Clemente and others.","2021-04-06","NYTimes"
"20200507401","Baseball","Look closely at this image, then tell us how it relates to or comments on our world right now.","2020-05-07","NYTimes"
"20210428402","The Rise of Woke Capital Is Nothing to Celebrate","Nobody, least of all people on the left, has anything to celebrate in the rise of activist industry.","2021-04-28","NYTimes"
"20210426401","Less Is (Considerably) More for Vladimir Guerrero Jr.","The Blue Jays star sought help from a trainer and his grandmother to reimagine his body. Hes down 42 pounds and his O.P.S. is up 244 points.","2021-04-26","NYTimes"
"20160331401","The Endangered Species of Baseball","Some statistical feats have gone the way of flannel uniforms. A look at a game in transition.","2016-03-31","NYTimes"
"20150823401","In Baseball, the Times Are Changing","New rules to speed up play have been in effect for more than three months and are beginning to shave several minutes off games.","2015-08-23","NYTimes"
"20210223401","With M.L.B.s Help, Baseball Returns at an H.B.C.U.","In a sport with declining participation from Black Americans, Xavier University of Louisiana returned to the field on Tuesday for its first intercollegiate baseball game since 1960.","2021-02-23","NYTimes"
"20210409401","A San Diego Kid Gives the Padres Their First No-Hitter","Joe Musgrove allowed only one base runner, on a hit-by-pitch. San Diego had been the last team without a no-hitter.","2021-04-09","NYTimes"
"20130724401","Baseball on the Cape","The 10 teams of the Cape Cod Baseball League play in low-key neighborhood parks, but the league has produced more than 1,000 major league players.","2013-07-24","NYTimes"
"20180702401","Baseball, Colloquially","Christopher Adams pitches us his New York Times Crossword debut.","2018-07-02","NYTimes"
"20160218401","The Republic of Baseball","The sport is stitched into lifes fabric in the Dominican Republic, where youths dream of a better future through baseball.","2016-02-18","NYTimes"
"20140329401","Baseball Autographs","A collection of autographs from baseball greats.","2014-03-29","NYTimes"
"20130625401","A Baseball Lifer","Doc Edwards played with Mickey Mantle and managed the longest game in history. He has a few stories to tell from more than a half-century in professional baseball.","2013-06-25","NYTimes"
"20140409401","Photos: Baseball, Anyone? Anyone?","Attendance at ballparks can be spotty this time of year because of the weather, but the first week and a half of the 2014 season has produced some bleak scenes.","2014-04-09","NYTimes"
"20190409401","Baseball Rarities","Alan Arbesfeld gets us over the midweek hump.","2019-04-09","NYTimes"
"20131230401","There Is Crying in Baseball","Mariano Riveras Yankees farewell brought him and his manager to tears.","2013-12-30","NYTimes"
"20120119401","Its Moneyball, Not Baseball","Moneyballs director, Bennett Miller, talks about taking a breather after finishing what he considers a non-baseball film.","2012-01-19","NYTimes"
"20140710401","Baseball or Soccer?","Is your life more like a baseball game or a soccer match? You might be surprised.","2014-07-10","NYTimes"
"20131004401","On the Baseball Beat","Haley Smilow, 12, has landed interviews with Major League Baseball players that some seasoned journalists would covet, writing for several publications.","2013-10-04","NYTimes"
"20171027401","Baseballs of 1948","My father was a batboy that year with the White Sox. Putting his collection of signed balls up for sale has brought back memories.","2017-10-27","NYTimes"
"20110603401","Baseball Chronicle","A grudge-bearing memoir by Bill White; accounts of Joe DiMaggios 56-game hit streak and a 19th-century managers back-to-back pennant wins; and a retired ballplayers Zen-inspired meditation on the game.","2011-06-03","NYTimes"
"20120208401","Waiting for Baseball","The end of the N.F.L. season creates a depression in the sporting calendar that midseason basketball cant fill.","2012-02-08","NYTimes"
"20120928401","A Father to Baseball","Your teammates are your in-season family, and your instinct is to support your brother even if you do not like his politics, his swagger or his batting average.","2012-09-28","NYTimes"
"20191211401","M.L.B. Sends Message: Pitchers, Not Baseballs, Must Adapt","Home runs are up and pitchers are grumbling but baseball said a study of its seemingly supercharged baseballs had led them to conclude they did not need to change a thing.","2019-12-11","NYTimes"
"20210408401","A Win Is a Win. Its Over.","The Mets home opener included fans in the stands and a walk-off hit-by-pitch that the umpire says should have been a strikeout.","2021-04-08","NYTimes"
"20201028401","Looking Back on Baseballs Silent Season","Empty stadiums, player protests and Covid-19 outbreaks shook up the sport. Maybe thats a good thing.","2020-10-28","NYTimes"
"20110712401","Not Ready to Change Baseball History?","The Curious Case of Curt Flood, a new HBO Sports documentary, raises the question: what if Floods case against baseballs reserve clause had had a better advocate before the Supreme Court?","2011-07-12","NYTimes"
"20210324401","In-Game Video Returns to Baseball, With Some Changes","Video rooms played a key role in a cheating scandal, but they were closed last year to encourage social distancing. Their return is welcome news for many hitters who struggled without them.","2021-03-24","NYTimes"
"20210921403","Beasts and Baseball: New Science Fiction and Fantasy","The Body Scout, Light From Uncommon Stars and No Gods, No Monsters tell stories of genetic dystopias, musical gifts and mythic creatures.","2021-09-21","NYTimes"
"20210310401","California Man Admits He Threatened Baseball Players","Benjamin Tucker Patz, who has a history of sports gambling, faces a maximum of five years in prison and up to $250,000 in fines, according to federal prosecutors in Florida.","2021-03-10","NYTimes"
"20210224401","This Book Is Not About Baseball. But Baseball Teams Swear by It.","A psychology book by a Nobel Prize-winning author has become a must-read in front offices. It is changing the sport.","2021-02-24","NYTimes"
"20200724401","The Battle for a Baseball Season","A conversation with the commissioner of Major League Baseball about the path to this seasons start.","2020-07-24","NYTimes"
"20151010401","Baseball Fever: Sketch It","Tom Toro is a cartoonist for The New Yorker who recently moved to Kansas City, where he lives with his wife, child and cat and spends time watching the Royals. Here are some postseason impressions:","2015-10-10","NYTimes"
"20150406401","Welcome Back, Baseball","In the Bronx, 48,469 fans filled up Yankee Stadium for the season opener. Explore the scene of opening day in this panoramic image.","2015-04-06","NYTimes"
"20130815401","Student Crossword | Baseball","Learn more about baseball by playing our crossword, either online or in print.","2013-08-15","NYTimes"
"20170916401","The Baseball Theory of Relativity","Giancarlo Stanton will set a record if he hits 62 homers. Or will he?","2017-09-16","NYTimes"
"20180825401","The Magic of the Baseball Nickname","Endearing monikers make players at once iconic and personal.","2018-08-25","NYTimes"
"20160406401","The Unbearable Whiteness of Baseball","The sport is no longer Americas favorite pastime. Is it because of the rise of the N.B.A. and the N.F.L., or because of a racially coded obsession with tradition?","2016-04-06","NYTimes"
"20200606401","What Life Without Baseball Looks Like","The Rumble Ponies, a minor-league team in Binghamton, N. Y., employs hundreds of people in the spring and summer. Then came the coronavirus.","2020-06-06","NYTimes"
"20130717401","Baseball s Time to Heal","The All-Star festivities reminded William C. Rhoden of all baseball has to offer, and he says the game must now rebuild the trust damaged by performance-enhancing drugs.","2013-07-17","NYTimes"
"20120917401","Questioning Baseballs Greats","In response to a questionnaire he sent to major league stadiums all over the country, Harold Winerip received answers from the baseball greats Lou Gehrig and Jackie Robinson, among others.","2012-09-17","NYTimes"
"20170616401","Congressional Baseball Game","Senators and lobbyists, staff members with a job to do and residents with an evening to spare joined for a moment on Thursday in a bipartisan rebuttal: Play ball.","2017-06-16","NYTimes"
"20180406401","Baseballs Unwritten Rules","Are they a good thing? Yes. We should be happy that grace is still considered a goal of fair play.","2018-04-06","NYTimes"
"20130805401","Baseball Lowers the Boom","Now that Major League Baseball has levied suspensions, were in for a period of awkwardness with Alex Rodriguez, baseballs highest-paid star.","2013-08-05","NYTimes"
"20130410401","A Baseball Golden Age?","Debating the national pastimes current state.","2013-04-10","NYTimes"
"20140424401","A Map of Baseball Nation","Facebook data reveals the most popular team in every ZIP code.","2014-04-24","NYTimes"
"20170614401","An Attack on Congress and Baseball","Why it matters that the shooting took place on a baseball diamond, one of the last places where bipartisanship survives.","2017-06-14","NYTimes"
"20150124401","Baseballs Eternal Optimist","Ernie Banks, the greatest power-hitting shortstop of the 20th century, maintained his sunny disposition in 19 seasons with the perennially stumbling Chicago Cubs.","2015-01-24","NYTimes"
"20121025401","A Historic Baseball Matchup","What is interesting historically about a Tigers-Giants World Series?","2012-10-25","NYTimes"
"20140327401","A Triple for Baseball Fans","The apps available to baseball fans in New York City are some of the best around.","2014-03-27","NYTimes"
"20110715401","Valuing Baseball Memorabilia","Paul Sullivan writes about the relative value of baseball memorabilia in his Wealth Matters column.","2011-07-15","NYTimes"
"20160409401","Baseball Is Injuring Too Many Kids","The majority of Tommy John surgeries in this country were performed on teenagers.","2016-04-09","NYTimes"
"20150717401","Stars on Baseballs Horizon","Baseball is deep into an analytics period, but there is still charm to the game, and a lot of it can be found in an unprecedented wave of raw talent.","2015-07-17","NYTimes"
"20110902401","Baseballs Alternate Universe","For better or worse, absurdly long games have become the reality of Yankee-Red Sox matchups.","2011-09-02","NYTimes"
"20121128401","Remembering a Baseball Icon","The Timess Richard Sandomir takes a look at Marvin Miller, a labor leader who built the major league players union into a force that transformed the sport.","2012-11-28","NYTimes"
"20140823401","Black, White and Baseball","The man who coached Mone Davis sees the promise of inner-city kids.","2014-08-23","NYTimes"
"20110707401","For Baseball, a Possible Opportunity","As part of his plea agreement, Dr. Anthony Galea may be pressed to tell authorities the names of athletes he provided with banned substances.","2011-07-07","NYTimes"
"20120708401","Baseball in Kansas City","The Royals have not made the postseason since winning the World Series in 1985, but a group of promising young players has fans hopeful as Kansas City prepares to host the All-Star Game.","2012-07-08","NYTimes"
"20160606401","How to Improve on Baseball","Teams are using radar, cameras and lasers to place their fielders. But why stop there?","2016-06-06","NYTimes"
"20130212401","Photos: Baseball Is Back","People who checked their Twitter feed Tuesday probably could not help but notice that baseball is back, as pitchers and catchers began reporting to training camps.","2013-02-12","NYTimes"
"20180601401","A Baseball Binge With Small-Town Charm","Every spring for the last 60 years, Grand Junction, Colo., has embraced the junior college Division I World Series.","2018-06-01","NYTimes"
"20110429401","Fanatic for Baseball in Japan","Games are a cultural lesson in food and enthusiasm.","2011-04-29","NYTimes"
"20121104401","Deep in the Heart of Baseball","The Houston Astros, after finishing dead last in their division two years in a row, are repurposing a state song in their Whole New Ballgame campaign.","2012-11-04","NYTimes"
"20141002401","Baseball and Showbiz in 1924","Exactly 90 years ago, President Calvin Coolidge was attending a baseball game, Groucho and Harpo Marx were doing vaudeville, and Douglas Fairbanks was happy-go-lucky.","2014-10-02","NYTimes"
"20200121401","Baseballs Existential Crisis","The Astros cheating scandal calls into question the fundamental values of the game.","2020-01-21","NYTimes"
"20160318401","Baseball Practice With the Super","To the boy in 5E, the big man was just the superintendent until he began telling him how to field grounders and about life in the Negro leagues.","2016-03-18","NYTimes"
"20160226401","Baseballs First Threshold","The game has changed, but some things never do: The first day of spring training is the only day you will feel 100 percent.","2016-02-26","NYTimes"
"20130330401","A Yankees Final Exhibition Is Less About Baseball","The Yankees played Army at West Point on Saturday, a day that included a tour of the campus and its history and lunch with the cadets.","2013-03-30","NYTimes"
"20150612401","Baseball and Black History","An extraordinary group of kids travels from South Philly to Selma, using Americas pastime as a bridge to the future.","2015-06-12","NYTimes"
"20120817401","Baseball, Faith and Doubt","Melky Cabrera is no baseball icon. But his suspension for failing a drug test brings us one step closer to shaking the faith we invest in the game.","2012-08-17","NYTimes"
"20111020401","An Incubator of Baseball Talent","The Hill, a neighborhood seven miles from downtown St. Louis, is where Yogi Berra and Joe Garagiola learned to play baseball.","2011-10-20","NYTimes"
"20170331401","How to Throw a Baseball","On opening weekend, a bit of advice: To hit your target, dont aim.","2017-03-31","NYTimes"
"20190325401","Start of the Baseball Season","Zhouqin Burnikel opens our solving ... well, you know.","2019-03-25","NYTimes"
"20110314401","Defying the Economics of Baseball","Jonah Keri, the author of a new book about the Tampa Bay Rays, talks about the teams Wall Street owners and its surprising recent success.","2011-03-14","NYTimes"
"20150711401","Baseball Intermission Report","Assessing the best and the worst of baseball at the midway point of the season.","2015-07-11","NYTimes"
"20151027401","The Fastest Pitchers in Baseball","This season, the Mets had four of the top 20 pitchers who threw the most pitches over 95 m.p.h.","2015-10-27","NYTimes"
"20160202401","Bourgeois Baseball Position","Tom McCoy contemplates his future.","2016-02-02","NYTimes"
"20110228401","Talkin Baseball and the Knicks","The death of Duke Snider and the rebirth of the Knicks spurred memories of New Yorks golden eras.","2011-02-28","NYTimes"
"20120504401","Radicals, Baseball and Broadway","Three new books are studies in power through the prisms of anarchy, the New York Yankees and the Broadway stage.","2012-05-04","NYTimes"
"20121103401","A Life Beyond Baseball","The head of FTI Consulting hosted Baltimore Orioles stars at his birthday parties when he was growing up, and now leads 3,800 employees in offices in 24 countries.","2012-11-03","NYTimes"
"20191228401","When Baseball Made a Cameo at the Berlin Olympics","In 1936, more than 100,000 spectators were, in the words of one sportswriter, unbearably bored by Americas pastime.","2019-12-28","NYTimes"
